TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T02787,5/15/2025,C103,P021,S002,2,0.1,Cash
T02788,6/23/2024,C087,P038,S004,1,0.1,Cash
T02789,3/17/2025,C156,P044,S001,5,0,Bank Transfer
T02790,11/3/2023,C025,P023,S002,1,0,Cash
T02791,7/19/2025,C084,P027,S004,3,0,Bank Transfer
T02792,9/29/2024,C018,P033,S002,2,0.15,Credit Card
T02793,8/25/2024,C138,P037,S002,3,0,Credit Card
T02794,4/4/2024,C154,P002,S003,5,0.05,Mobile Money
T02795,2/26/2024,C181,P040,S002,5,0.05,Mobile Money
T02796,11/15/2023,C008,P012,S005,1,0,Bank Transfer
T02797,11/6/2023,C075,P024,S001,3,0.05,Credit Card
T02798,12/10/2023,C026,P028,S004,2,0.05,Bank Transfer
T02799,6/30/2024,C117,P033,S005,4,0.15,Cash
T02800,7/18/2024,C172,P008,S005,1,0.1,Credit Card
T02801,2/6/2024,C094,P046,S002,2,0.15,Credit Card
T02802,3/23/2025,C104,P002,S001,3,0,Mobile Money
T02803,1/2/2024,C169,P028,S005,1,0,Bank Transfer
T02804,2/17/2024,C135,P044,S005,5,0.15,Credit Card
T02805,1/23/2025,C073,P034,S003,2,0.15,Credit Card
T02806,6/28/2024,C075,P021,S004,4,0.15,Mobile Money
T02807,6/19/2024,C022,P020,S004,1,0.15,Cash
T02808,1/29/2024,C083,P026,S005,4,0.15,Bank Transfer
T02809,8/5/2025,C128,P026,S003,1,0,Credit Card
T02810,6/10/2025,C023,P037,S003,5,0.05,Bank Transfer
T02811,2/18/2025,C190,P026,S001,5,0,Cash
T02812,6/26/2024,C078,P042,S004,2,0.1,Cash
T02813,2/8/2025,C176,P020,S004,5,0.05,Bank Transfer
T02814,8/18/2024,C175,P018,S001,2,0,Mobile Money
T02815,12/26/2024,C048,P041,S002,3,0,Credit Card
T02816,10/20/2024,C127,P001,S002,5,0,Cash
T02817,12/21/2024,C098,P043,S002,1,0.1,Cash
T02818,5/10/2024,C062,P002,S003,2,0.15,Credit Card
T02819,11/20/2024,C096,P023,S004,1,0.05,Credit Card
T02820,4/14/2025,C154,P043,S002,5,0.1,Mobile Money
T02821,2/8/2025,C175,P025,S005,3,0.05,Bank Transfer
T02822,1/3/2024,C105,P007,S001,4,0.15,Mobile Money
T02823,5/11/2024,C072,P020,S002,4,0.1,Cash
T02824,5/1/2025,C161,P022,S004,1,0.15,Credit Card
T02825,1/28/2024,C170,P006,S002,1,0,Cash
T02826,5/15/2025,C041,P014,S004,1,0.05,Bank Transfer
T02827,11/19/2023,C043,P017,S003,4,0.1,Bank Transfer
T02828,7/18/2025,C073,P021,S005,3,0,Cash
T02829,9/16/2024,C102,P038,S002,1,0.15,Credit Card
T02830,5/7/2025,C033,P014,S005,1,0.15,Mobile Money
T02831,6/7/2025,C028,P033,S001,2,0,Mobile Money
T02832,8/29/2024,C048,P003,S001,1,0.05,Mobile Money
T02833,10/2/2024,C158,P006,S003,4,0.05,Mobile Money
T02834,8/18/2024,C153,P022,S001,5,0.05,Credit Card
T02835,11/10/2023,C186,P044,S003,1,0,Credit Card
T02836,3/8/2024,C088,P034,S003,2,0.1,Mobile Money
T02837,2/26/2025,C052,P031,S001,4,0.15,Credit Card
T02838,2/22/2025,C075,P048,S005,1,0.05,Credit Card
T02839,12/21/2023,C161,P026,S002,3,0.15,Cash
T02840,1/29/2025,C113,P038,S001,2,0.1,Credit Card
T02841,8/20/2025,C037,P027,S005,3,0,Cash
T02842,3/12/2025,C176,P017,S001,4,0,Credit Card
T02843,9/10/2024,C186,P002,S003,3,0,Credit Card
T02844,3/7/2024,C027,P011,S002,1,0.15,Cash
T02845,6/20/2024,C145,P007,S001,4,0,Credit Card
T02846,7/15/2024,C196,P028,S001,5,0,Cash
T02847,8/24/2024,C167,P006,S004,5,0.15,Bank Transfer
T02848,4/1/2025,C176,P032,S005,4,0.15,Credit Card
T02849,5/30/2025,C175,P017,S004,5,0.1,Bank Transfer
T02850,10/8/2024,C163,P010,S004,4,0.05,Mobile Money
T02851,9/7/2024,C138,P008,S003,2,0.05,Bank Transfer
T02852,10/15/2023,C164,P014,S002,4,0.1,Credit Card
T02853,1/18/2024,C095,P030,S001,4,0.1,Credit Card
T02854,1/30/2025,C011,P022,S004,4,0.05,Mobile Money
T02855,7/1/2024,C033,P025,S003,2,0.15,Mobile Money
T02856,8/6/2024,C107,P011,S004,4,0.15,Mobile Money
T02857,11/1/2024,C119,P049,S003,3,0.1,Mobile Money
T02858,1/1/2024,C035,P039,S005,2,0.05,Credit Card
T02859,6/25/2025,C183,P021,S002,5,0.05,Bank Transfer
T02860,7/7/2025,C119,P004,S005,4,0.1,Bank Transfer
T02861,6/22/2024,C055,P036,S004,2,0.15,Cash
T02862,8/28/2024,C139,P021,S004,3,0.15,Cash
T02863,6/2/2025,C052,P012,S002,3,0.05,Mobile Money
T02864,1/17/2025,C133,P031,S004,2,0.15,Cash
T02865,2/26/2025,C178,P046,S002,4,0.05,Bank Transfer
T02866,11/14/2023,C191,P012,S005,2,0.15,Credit Card
T02867,12/25/2023,C039,P010,S004,3,0.15,Credit Card
T02868,5/3/2024,C190,P021,S002,4,0.1,Cash
T02869,6/2/2024,C174,P004,S001,1,0,Cash
T02870,3/31/2024,C003,P005,S001,3,0,Bank Transfer
T02871,2/7/2024,C092,P012,S002,2,0.05,Bank Transfer
T02872,6/6/2024,C017,P044,S003,5,0.1,Mobile Money
T02873,3/11/2024,C122,P029,S003,2,0.1,Bank Transfer
T02874,12/19/2023,C026,P024,S005,2,0.05,Credit Card
T02875,10/24/2024,C107,P043,S001,5,0.15,Credit Card
T02876,12/27/2024,C144,P041,S005,4,0.1,Credit Card
T02877,10/5/2024,C030,P023,S002,4,0,Cash
T02878,6/13/2025,C035,P018,S004,4,0.15,Mobile Money
T02879,8/23/2025,C044,P031,S001,5,0.1,Mobile Money
T02880,7/28/2025,C150,P002,S005,2,0.15,Cash
T02881,11/30/2024,C126,P033,S005,3,0.1,Cash
T02882,6/22/2024,C095,P046,S001,2,0.05,Bank Transfer
T02883,5/17/2025,C174,P048,S004,2,0,Credit Card
T02884,4/6/2024,C163,P030,S003,3,0,Bank Transfer
T02885,12/28/2023,C155,P025,S004,1,0.15,Credit Card
T02886,9/14/2023,C094,P004,S003,2,0.1,Cash
T02887,4/14/2024,C126,P047,S003,2,0,Credit Card
T02888,4/1/2025,C180,P038,S003,3,0.15,Mobile Money
T02889,1/30/2025,C087,P016,S001,3,0.15,Cash
T02890,11/7/2024,C086,P039,S005,1,0.05,Cash
T02891,6/11/2024,C189,P015,S005,1,0.1,Mobile Money
T02892,4/28/2025,C052,P010,S004,4,0.15,Cash
T02893,5/15/2025,C178,P002,S003,4,0.1,Bank Transfer
T02894,1/15/2024,C132,P011,S004,4,0.1,Credit Card
T02895,1/30/2024,C089,P021,S003,5,0.05,Mobile Money
T02896,12/18/2024,C073,P019,S003,1,0.15,Cash
T02897,4/5/2024,C171,P014,S003,5,0,Cash
T02898,10/13/2024,C033,P008,S001,2,0,Credit Card
T02899,5/18/2024,C096,P033,S001,2,0.05,Cash
T02900,12/2/2023,C020,P025,S001,1,0.1,Cash
T02901,7/2/2025,C040,P021,S005,4,0.1,Cash
T02902,5/15/2025,C157,P049,S001,1,0.05,Credit Card
T02903,3/2/2025,C191,P038,S001,2,0,Cash
T02904,4/1/2024,C001,P025,S004,2,0.05,Cash
T02905,11/17/2024,C184,P035,S001,4,0.1,Credit Card
T02906,2/9/2025,C122,P022,S002,4,0.05,Mobile Money
T02907,9/20/2024,C074,P008,S005,1,0.15,Credit Card
T02908,4/10/2024,C130,P037,S001,1,0.05,Credit Card
T02909,3/14/2025,C068,P009,S002,5,0.05,Cash
T02910,8/7/2025,C180,P008,S001,2,0.05,Bank Transfer
T02911,6/23/2024,C194,P028,S002,2,0.15,Bank Transfer
T02912,7/5/2024,C154,P028,S004,5,0.1,Credit Card
T02913,9/9/2025,C110,P049,S003,3,0.05,Cash
T02914,3/21/2024,C168,P004,S003,3,0.05,Cash
T02915,6/27/2024,C016,P002,S001,4,0.1,Cash
T02916,12/7/2023,C159,P002,S004,1,0.15,Cash
T02917,10/7/2024,C191,P035,S001,3,0.1,Cash
T02918,6/18/2025,C146,P023,S003,3,0.15,Bank Transfer
T02919,1/20/2024,C191,P037,S004,3,0.15,Bank Transfer
T02920,2/20/2025,C196,P042,S004,3,0.05,Credit Card
T02921,6/22/2025,C151,P018,S002,1,0.1,Mobile Money
T02922,9/6/2024,C120,P048,S004,3,0.15,Mobile Money
T02923,1/9/2025,C119,P023,S004,2,0.05,Mobile Money
T02924,1/14/2025,C108,P034,S001,2,0.1,Mobile Money
T02925,3/5/2025,C162,P041,S002,4,0.1,Cash
T02926,8/16/2024,C112,P014,S002,2,0.05,Credit Card
T02927,3/18/2024,C025,P014,S001,4,0.15,Credit Card
T02928,5/26/2024,C070,P020,S003,2,0,Mobile Money
T02929,12/13/2023,C101,P008,S002,3,0.1,Credit Card
T02930,12/19/2023,C049,P001,S004,5,0.15,Mobile Money
T02931,10/9/2023,C112,P007,S002,4,0,Bank Transfer
T02932,5/5/2024,C028,P008,S001,3,0.15,Bank Transfer
T02933,5/6/2024,C037,P030,S002,5,0.15,Credit Card
T02934,7/15/2024,C107,P013,S004,1,0.1,Credit Card
T02935,10/14/2024,C087,P031,S003,5,0.15,Cash
T02936,4/24/2024,C154,P023,S002,5,0.1,Bank Transfer
T02937,4/19/2024,C186,P026,S003,2,0.1,Mobile Money
T02938,6/20/2024,C017,P028,S001,4,0.1,Mobile Money
T02939,12/22/2023,C064,P038,S002,3,0.05,Bank Transfer
T02940,2/21/2024,C163,P044,S004,3,0.1,Bank Transfer
T02941,8/1/2025,C179,P009,S002,2,0.1,Credit Card
T02942,10/24/2023,C182,P026,S005,5,0.05,Credit Card
T02943,1/10/2024,C126,P016,S005,4,0,Bank Transfer
T02944,6/25/2024,C131,P029,S001,4,0.05,Bank Transfer
T02945,1/23/2025,C021,P031,S005,4,0.15,Bank Transfer
T02946,12/23/2023,C018,P043,S004,4,0.05,Bank Transfer
T02947,10/12/2023,C183,P019,S002,3,0,Mobile Money
T02948,3/23/2024,C064,P001,S002,1,0.1,Bank Transfer
T02949,12/28/2023,C159,P016,S004,5,0.05,Bank Transfer
T02950,8/4/2024,C082,P045,S004,3,0.05,Credit Card
T02951,1/20/2024,C153,P038,S005,1,0.1,Cash
T02952,4/21/2025,C189,P033,S002,5,0.1,Credit Card
T02953,3/18/2025,C097,P017,S004,1,0.1,Bank Transfer
T02954,4/2/2024,C053,P021,S002,3,0,Cash
T02955,1/10/2024,C167,P013,S004,1,0.1,Mobile Money
T02956,12/21/2024,C199,P035,S002,4,0.15,Credit Card
T02957,7/28/2024,C153,P019,S004,3,0,Bank Transfer
T02958,12/5/2024,C117,P027,S003,2,0.15,Bank Transfer
T02959,7/23/2025,C042,P034,S005,2,0.1,Cash
T02960,9/22/2024,C032,P037,S001,3,0.15,Bank Transfer
T02961,12/3/2024,C037,P036,S003,4,0,Mobile Money
T02962,9/10/2024,C166,P038,S003,4,0.05,Bank Transfer
T02963,5/19/2025,C157,P027,S001,3,0.1,Cash
T02964,4/15/2024,C131,P018,S001,2,0.15,Cash
T02965,12/10/2024,C018,P045,S002,2,0,Credit Card
T02966,8/7/2025,C183,P013,S002,1,0.1,Bank Transfer
T02967,9/24/2024,C087,P035,S001,4,0.1,Cash
T02968,12/4/2023,C127,P029,S004,5,0,Mobile Money
T02969,9/8/2024,C165,P034,S004,2,0,Credit Card
T02970,10/7/2023,C115,P031,S002,1,0.1,Credit Card
T02971,4/3/2025,C062,P047,S001,5,0,Cash
T02972,11/25/2024,C165,P009,S002,4,0,Cash
T02973,2/23/2024,C057,P017,S002,2,0.05,Bank Transfer
T02974,10/15/2023,C083,P001,S004,4,0,Bank Transfer
T02975,8/21/2024,C127,P011,S001,4,0,Cash
T02976,4/11/2025,C052,P002,S005,1,0.05,Credit Card
T02977,8/1/2024,C150,P012,S004,1,0.1,Cash
T02978,5/5/2025,C149,P024,S003,5,0.05,Mobile Money
T02979,6/11/2024,C055,P007,S002,5,0,Bank Transfer
T02980,10/13/2023,C069,P033,S005,3,0.15,Credit Card
T02981,8/11/2024,C052,P041,S005,3,0.1,Credit Card
T02982,2/1/2024,C084,P050,S003,4,0,Bank Transfer
T02983,7/1/2025,C116,P032,S001,4,0.15,Credit Card
T02984,6/3/2024,C048,P014,S001,1,0.15,Cash
T02985,9/3/2025,C191,P023,S002,2,0.1,Credit Card
T02986,5/20/2025,C152,P043,S003,3,0.15,Cash
T02987,11/16/2024,C166,P035,S002,5,0.1,Credit Card
T02988,5/4/2025,C131,P039,S001,3,0,Credit Card
T02989,9/7/2025,C047,P022,S003,2,0.15,Mobile Money
T02990,5/31/2025,C185,P037,S003,4,0.15,Credit Card
T02991,4/22/2025,C126,P040,S004,5,0.1,Credit Card
T02992,2/18/2025,C020,P016,S005,1,0,Cash
T02993,10/4/2024,C159,P047,S001,1,0.1,Cash
T02994,12/17/2024,C078,P030,S004,4,0.05,Cash
T02995,2/25/2025,C014,P035,S003,2,0.05,Mobile Money
T02996,5/28/2025,C190,P016,S003,1,0.1,Mobile Money
T02997,6/13/2024,C168,P033,S001,3,0,Cash
T02998,6/16/2025,C078,P005,S002,3,0.15,Credit Card
T02999,8/24/2024,C031,P030,S001,4,0.05,Cash
T03000,1/22/2025,C029,P022,S001,2,0.15,Bank Transfer
T03001,6/12/2024,C070,P027,S001,5,0.15,Cash
T03002,1/14/2025,C188,P025,S002,2,0,Mobile Money
T03003,12/31/2023,C174,P009,S004,1,0,Mobile Money
T03004,1/15/2024,C111,P023,S004,4,0.05,Cash
T03005,1/27/2024,C148,P014,S001,1,0.1,Bank Transfer
T03006,12/13/2023,C185,P049,S004,2,0.1,Cash
T03007,6/29/2025,C172,P016,S003,2,0.05,Mobile Money
T03008,12/31/2024,C001,P030,S001,5,0.15,Mobile Money
T03009,5/19/2025,C060,P027,S001,3,0.1,Cash
T03010,11/17/2023,C154,P007,S003,4,0.15,Credit Card
T03011,2/29/2024,C096,P014,S003,5,0.05,Bank Transfer
T03012,6/26/2025,C189,P023,S003,4,0.05,Mobile Money
T03013,10/3/2023,C096,P029,S004,3,0.1,Credit Card
T03014,3/7/2024,C173,P012,S004,5,0.15,Bank Transfer
T03015,11/18/2023,C111,P031,S001,5,0.1,Credit Card
T03016,1/8/2024,C086,P017,S003,4,0.15,Credit Card
T03017,6/23/2024,C011,P009,S003,5,0.05,Bank Transfer
T03018,3/23/2024,C139,P029,S002,5,0.05,Credit Card
T03019,11/4/2023,C178,P050,S004,1,0.15,Cash
T03020,10/9/2024,C129,P020,S005,1,0,Cash
T03021,2/16/2024,C066,P038,S005,2,0.05,Bank Transfer
T03022,1/30/2025,C126,P015,S001,3,0.1,Mobile Money
T03023,7/29/2025,C134,P029,S004,2,0.1,Mobile Money
T03024,7/11/2024,C177,P037,S001,2,0.15,Credit Card
T03025,11/8/2024,C178,P044,S002,1,0,Mobile Money
T03026,10/15/2024,C037,P020,S001,3,0.05,Mobile Money
T03027,6/25/2024,C078,P025,S002,5,0,Credit Card
T03028,5/24/2024,C007,P049,S001,1,0.1,Cash
T03029,1/8/2024,C054,P011,S002,1,0,Bank Transfer
T03030,11/29/2023,C116,P048,S001,4,0.1,Mobile Money
T03031,4/2/2024,C003,P024,S005,3,0.1,Mobile Money
T03032,6/12/2024,C096,P018,S002,3,0.15,Mobile Money
T03033,7/3/2025,C163,P040,S005,5,0,Mobile Money
T03034,10/12/2023,C009,P023,S004,3,0.1,Cash
T03035,1/15/2025,C066,P029,S004,4,0,Mobile Money
T03036,8/1/2025,C177,P012,S005,5,0.1,Mobile Money
T03037,11/15/2023,C007,P045,S004,1,0.15,Cash
T03038,7/27/2025,C122,P006,S003,5,0,Cash
T03039,9/19/2024,C063,P007,S001,4,0.15,Bank Transfer
T03040,7/8/2025,C062,P038,S005,4,0,Bank Transfer
T03041,10/30/2024,C080,P015,S005,4,0.05,Mobile Money
T03042,10/9/2024,C025,P038,S001,2,0,Mobile Money
T03043,7/24/2024,C018,P021,S005,2,0.15,Bank Transfer
T03044,5/24/2024,C179,P003,S005,4,0,Bank Transfer
T03045,7/11/2025,C150,P040,S001,5,0.15,Credit Card
T03046,9/16/2024,C116,P046,S003,2,0,Bank Transfer
T03047,1/15/2025,C154,P013,S003,4,0,Credit Card
T03048,10/17/2023,C020,P002,S002,4,0.15,Credit Card
T03049,6/18/2025,C002,P006,S004,2,0.15,Cash
T03050,1/26/2024,C078,P025,S002,2,0.1,Mobile Money
T03051,10/22/2023,C059,P022,S004,1,0,Credit Card
T03052,11/4/2023,C036,P019,S002,5,0,Mobile Money
T03053,7/29/2024,C128,P020,S003,4,0,Bank Transfer
T03054,10/3/2024,C163,P027,S005,1,0.15,Mobile Money
T03055,4/25/2025,C009,P037,S003,4,0.15,Cash
T03056,7/11/2024,C017,P034,S001,3,0.1,Mobile Money
T03057,9/19/2023,C103,P021,S005,2,0.05,Cash
T03058,12/16/2023,C007,P036,S002,1,0.05,Credit Card
T03059,3/21/2024,C115,P019,S005,3,0.1,Mobile Money
T03060,8/11/2024,C018,P031,S002,5,0.15,Cash
T03061,1/1/2024,C144,P038,S001,2,0.05,Credit Card
T03062,7/19/2025,C077,P049,S002,4,0,Bank Transfer
T03063,10/20/2023,C016,P002,S005,1,0,Bank Transfer
T03064,4/18/2024,C150,P039,S005,1,0.1,Credit Card
T03065,5/3/2024,C082,P021,S002,4,0.05,Credit Card
T03066,12/8/2024,C170,P021,S004,4,0.15,Credit Card
T03067,3/22/2025,C026,P018,S002,4,0,Credit Card
T03068,4/28/2025,C171,P002,S002,5,0.05,Cash
T03069,9/20/2024,C123,P016,S005,1,0.05,Credit Card
T03070,11/17/2024,C161,P039,S004,3,0.05,Bank Transfer
T03071,9/14/2023,C105,P013,S001,4,0,Bank Transfer
T03072,9/29/2024,C200,P018,S004,1,0.05,Bank Transfer
T03073,2/14/2025,C101,P050,S004,5,0.05,Credit Card
T03074,6/30/2025,C123,P005,S005,5,0.15,Credit Card
T03075,12/31/2023,C062,P040,S005,5,0.1,Mobile Money
T03076,10/22/2024,C198,P036,S001,4,0,Mobile Money
T03077,10/17/2024,C017,P017,S005,1,0.05,Cash
T03078,2/28/2024,C095,P029,S003,4,0.1,Mobile Money
T03079,4/21/2025,C167,P041,S003,3,0.1,Bank Transfer
T03080,4/16/2025,C121,P035,S005,4,0.15,Credit Card
T03081,2/4/2024,C121,P020,S003,1,0.15,Bank Transfer
T03082,5/9/2025,C137,P045,S005,5,0,Bank Transfer
T03083,2/16/2024,C162,P042,S003,3,0.1,Credit Card
T03084,11/27/2023,C081,P031,S003,2,0.05,Bank Transfer
T03085,11/5/2023,C079,P037,S002,3,0.15,Bank Transfer
T03086,11/19/2023,C068,P007,S005,4,0.05,Credit Card
T03087,9/13/2024,C198,P043,S003,2,0.1,Bank Transfer
T03088,11/22/2024,C053,P039,S004,5,0.05,Cash
T03089,12/7/2023,C186,P026,S003,2,0.05,Bank Transfer
T03090,6/23/2024,C047,P018,S004,3,0.05,Mobile Money
T03091,10/19/2024,C124,P019,S003,5,0.15,Bank Transfer
T03092,5/28/2024,C038,P048,S003,5,0,Bank Transfer
T03093,4/12/2024,C032,P015,S004,5,0.15,Cash
T03094,11/7/2023,C018,P009,S002,3,0.15,Mobile Money
T03095,4/27/2025,C141,P001,S005,3,0.15,Credit Card
T03096,6/5/2025,C069,P023,S001,4,0.15,Cash
T03097,2/15/2025,C122,P050,S004,4,0.1,Cash
T03098,9/8/2025,C036,P040,S002,1,0.1,Cash
T03099,3/9/2025,C011,P014,S001,3,0,Bank Transfer
T03100,4/2/2024,C033,P035,S001,4,0.05,Cash
T03101,6/7/2025,C170,P001,S005,1,0,Cash
T03102,1/27/2024,C087,P022,S005,3,0.1,Mobile Money
T03103,9/25/2024,C062,P041,S002,2,0.1,Bank Transfer
T03104,3/19/2024,C061,P007,S002,1,0.1,Credit Card
T03105,7/4/2025,C044,P017,S004,2,0,Credit Card
T03106,2/18/2024,C024,P002,S005,5,0.1,Mobile Money
T03107,1/9/2025,C032,P014,S001,2,0.15,Credit Card
T03108,1/27/2025,C062,P005,S004,5,0.05,Credit Card
T03109,9/24/2023,C057,P012,S003,1,0,Credit Card
T03110,6/8/2024,C172,P033,S003,4,0.15,Mobile Money
T03111,7/10/2025,C055,P044,S002,1,0,Mobile Money
T03112,5/7/2024,C183,P034,S004,4,0.05,Mobile Money
T03113,11/23/2024,C158,P002,S004,1,0.1,Credit Card
T03114,7/6/2025,C173,P028,S004,4,0.1,Bank Transfer
T03115,3/18/2025,C006,P025,S004,5,0.15,Mobile Money
T03116,7/18/2024,C156,P038,S002,3,0.05,Cash
T03117,10/24/2024,C154,P034,S004,2,0.15,Credit Card
T03118,5/9/2024,C056,P029,S003,3,0.15,Bank Transfer
T03119,7/15/2024,C064,P034,S003,2,0.15,Mobile Money
T03120,1/29/2024,C007,P003,S005,2,0,Mobile Money
T03121,2/23/2025,C183,P026,S001,4,0.1,Bank Transfer
T03122,12/18/2023,C098,P048,S001,4,0.15,Mobile Money
T03123,3/11/2024,C109,P004,S001,4,0.1,Bank Transfer
T03124,3/23/2024,C059,P033,S003,3,0.1,Mobile Money
T03125,6/13/2024,C041,P031,S002,2,0.05,Cash
T03126,9/26/2023,C098,P011,S003,1,0.05,Cash
T03127,8/10/2024,C182,P048,S002,1,0,Bank Transfer
T03128,1/4/2025,C021,P011,S005,3,0.15,Credit Card
T03129,10/23/2024,C076,P029,S002,4,0.1,Credit Card
T03130,9/27/2024,C059,P032,S004,3,0.05,Cash
T03131,9/16/2024,C060,P046,S001,5,0,Credit Card
T03132,11/30/2023,C074,P019,S005,4,0.15,Credit Card
T03133,12/5/2023,C061,P009,S001,2,0,Cash
T03134,3/22/2024,C198,P036,S001,3,0.05,Cash
T03135,6/19/2025,C200,P020,S004,5,0.1,Credit Card
T03136,12/3/2023,C040,P014,S005,2,0.05,Cash
T03137,9/15/2024,C084,P021,S002,3,0,Cash
T03138,10/29/2023,C101,P049,S002,2,0,Mobile Money
T03139,12/12/2024,C040,P041,S002,2,0.1,Bank Transfer
T03140,1/7/2025,C119,P008,S002,4,0.05,Cash
T03141,11/12/2023,C183,P020,S002,2,0,Cash
T03142,11/14/2024,C097,P010,S002,1,0.1,Mobile Money
T03143,5/25/2024,C136,P033,S004,4,0.15,Mobile Money
T03144,11/15/2024,C166,P045,S005,3,0.15,Bank Transfer
T03145,4/17/2025,C135,P012,S004,2,0.15,Credit Card
T03146,11/17/2023,C010,P033,S002,1,0.1,Bank Transfer
T03147,5/2/2024,C030,P038,S005,4,0.15,Mobile Money
T03148,11/17/2024,C077,P034,S003,1,0.1,Mobile Money
T03149,2/9/2024,C051,P024,S001,2,0.15,Credit Card
T03150,1/11/2025,C116,P009,S005,2,0.1,Mobile Money
T03151,1/10/2024,C063,P007,S002,1,0.05,Mobile Money
T03152,1/6/2024,C065,P015,S004,4,0.15,Mobile Money
T03153,4/19/2025,C096,P048,S002,4,0.05,Mobile Money
T03154,11/18/2023,C014,P033,S002,2,0,Bank Transfer
T03155,1/25/2025,C096,P027,S001,3,0.15,Mobile Money
T03156,4/3/2024,C168,P023,S004,1,0.1,Bank Transfer
T03157,1/26/2025,C132,P028,S005,4,0,Mobile Money
T03158,1/13/2024,C018,P023,S003,3,0.05,Bank Transfer
T03159,12/5/2023,C130,P010,S002,1,0,Credit Card
T03160,1/14/2025,C191,P034,S005,3,0,Cash
T03161,1/20/2024,C131,P023,S002,5,0.1,Cash
T03162,8/23/2024,C115,P030,S004,3,0.15,Bank Transfer
T03163,12/23/2024,C160,P004,S003,3,0.1,Cash
T03164,3/6/2025,C133,P002,S005,1,0.15,Mobile Money
T03165,7/26/2024,C111,P043,S005,1,0,Credit Card
T03166,4/6/2025,C097,P017,S003,4,0.1,Credit Card
T03167,4/15/2024,C037,P026,S002,1,0.15,Bank Transfer
T03168,10/16/2023,C101,P019,S002,1,0,Bank Transfer
T03169,7/25/2025,C004,P010,S002,2,0.15,Credit Card
T03170,10/3/2024,C107,P001,S002,4,0.1,Credit Card
T03171,6/28/2025,C001,P001,S001,2,0,Bank Transfer
T03172,3/20/2024,C187,P040,S004,1,0.05,Mobile Money
T03173,6/1/2025,C043,P019,S004,1,0,Mobile Money
T03174,3/26/2025,C088,P032,S005,3,0.15,Bank Transfer
T03175,1/8/2025,C148,P017,S005,5,0.1,Bank Transfer
T03176,9/20/2024,C135,P023,S002,5,0.1,Credit Card
T03177,5/16/2025,C058,P048,S001,4,0.15,Bank Transfer
T03178,12/19/2024,C085,P041,S005,3,0.15,Mobile Money
T03179,11/24/2024,C014,P038,S005,3,0.1,Cash
T03180,8/18/2024,C038,P020,S005,2,0.05,Credit Card
T03181,9/12/2024,C119,P022,S002,1,0.1,Mobile Money
T03182,1/23/2024,C191,P027,S004,4,0.1,Bank Transfer
T03183,12/26/2023,C021,P027,S002,2,0.15,Cash
T03184,7/6/2024,C199,P032,S003,1,0.15,Mobile Money
T03185,1/15/2024,C111,P043,S002,4,0.15,Cash
T03186,4/1/2024,C086,P031,S003,1,0.1,Credit Card
T03187,6/22/2025,C125,P042,S004,4,0.05,Mobile Money
T03188,4/22/2024,C111,P026,S002,3,0.05,Credit Card
T03189,1/21/2025,C087,P009,S002,5,0.1,Mobile Money
T03190,2/27/2025,C022,P037,S001,1,0,Cash
T03191,4/29/2025,C039,P046,S005,4,0.15,Cash
T03192,1/25/2025,C179,P009,S002,1,0,Mobile Money
T03193,6/25/2025,C046,P012,S001,2,0.1,Bank Transfer
T03194,6/30/2025,C174,P004,S003,5,0,Cash
T03195,3/15/2025,C043,P048,S003,3,0,Cash
T03196,5/18/2024,C150,P024,S001,1,0,Credit Card
T03197,8/28/2025,C044,P036,S004,4,0,Bank Transfer
T03198,6/22/2024,C152,P036,S003,5,0,Bank Transfer
T03199,9/17/2024,C036,P028,S001,4,0.1,Credit Card
T03200,11/5/2023,C165,P008,S005,1,0.15,Credit Card
T03201,4/8/2025,C177,P035,S003,1,0.15,Bank Transfer
T03202,6/12/2024,C171,P022,S002,4,0.15,Bank Transfer
T03203,11/14/2023,C131,P046,S003,3,0.15,Mobile Money
T03204,4/22/2025,C061,P015,S003,3,0.05,Credit Card
T03205,10/7/2023,C119,P003,S002,2,0,Cash
T03206,1/18/2025,C016,P013,S005,1,0.05,Cash
T03207,8/7/2024,C115,P021,S002,2,0,Bank Transfer
T03208,3/12/2024,C198,P034,S003,3,0.05,Mobile Money
T03209,2/23/2025,C112,P016,S004,1,0.1,Credit Card
T03210,7/1/2024,C122,P009,S001,3,0.05,Mobile Money
T03211,7/21/2024,C050,P034,S003,1,0,Cash
T03212,4/5/2025,C065,P041,S004,2,0.15,Mobile Money
T03213,7/3/2024,C169,P015,S004,3,0.15,Credit Card
T03214,4/12/2025,C084,P032,S004,3,0.05,Cash
T03215,10/16/2024,C043,P026,S003,4,0,Mobile Money
T03216,2/17/2024,C086,P043,S002,1,0.05,Credit Card
T03217,4/13/2024,C132,P006,S005,4,0.1,Credit Card
T03218,3/27/2025,C185,P003,S002,4,0,Cash
T03219,4/21/2024,C162,P019,S003,3,0.1,Bank Transfer
T03220,11/12/2024,C001,P048,S001,4,0.05,Credit Card
T03221,5/19/2025,C038,P035,S003,5,0.1,Mobile Money
T03222,9/21/2024,C136,P011,S005,5,0.05,Mobile Money
T03223,7/13/2025,C198,P003,S001,4,0.1,Mobile Money
T03224,6/25/2025,C012,P036,S003,3,0,Mobile Money
T03225,8/8/2025,C151,P001,S001,4,0.15,Mobile Money
